SCHOOLJAAR;BRIN NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM VESTIGING;GEMEENTENUMMER;GEMEENTENAAM;PLAATSNAAM;PROVINCIE;ONDERWIJSTYPE VO;VAKCODE;AFKORTING VAKNAAM;VAKNAAM;SCHOOLEXAMEN BEOORDELING;TOTAAL AANTAL SCHOOLEXAMENS MET BEOORDELING;AANTAL SCHOOLEXAMENS MET BEOORDELING MEETELLEND VOOR DIPLOMA;TOTAAL AANTAL SCHOOLEXAMENS MET CIJFER;GEM. CIJFER TOTAAL AANTAL SCHOOLEXAMENS;AANTAL SCHOOLEXAMENS MET CIJFER MEETELLEND VOOR DIPLOMA;GEM. CIJFER SCHOOLEXAMENS MET CIJFER MEETELLEND VOOR DIPLOMA;TOTAAL AANTAL CENTRALE EXAMENS;GEM. CIJFER TOTAAL AANTAL CENTRALE EXAMENS;AANTAL CENTRALE EXAMENS MEETELLEND VOOR DIPLOMA;GEM. CIJFER CENTRALE EXAMENS MET CIJFER MEETELLEND VOOR DIPLOMA;GEM. CIJFER CIJFERLIJST
2021;02VJ;00;Ubbo Emmius;0037;STADSKANAAL;STADSKANAAL;Groningen;VWO;1110;ltc;Latijnse taal en cultuur; ;0;0;10;7,0;9;7,1;10;6,1;9;6,3;6,7
2021;02VJ;00;Ubbo Emmius;0037;STADSKANAAL;STADSKANAAL;Groningen;VWO;1111;gtc;Griekse taal en cultuur; ;0;0;5;7,3;5;7,3;5;7,5;5;7,5;7,4
2021;02VM;00;Christelijk Lyceum SGM;0345;VEENENDAAL;VEENENDAAL;Utrecht;VWO;0131;ak;aardrijkskunde; ;0;0;30;6,6;30;6,6;30;6,4;30;6,4;6,6
2021;02VM;00;Christelijk Lyceum SGM;0345;VEENENDAAL;VEENENDAAL;Utrecht;VWO;0161;in;informatica; ;0;0;24;7,0;0;,0;0;,0;0;,0;7,0
2021;02VM;00;Christelijk Lyceum SGM;0345;VEENENDAAL;VEENENDAAL;Utrecht;VWO;0353;lo;lichamelijke opvoeding;G;1;1;0;,0;0;,0;0;,0;0;,0;,0
2021;02VM;00;Christelijk Lyceum SGM;0345;VEENENDAAL;VEENENDAAL;Utrecht;VWO;0353;lo;lichamelijke opvoeding;V;108;108;0;,0;0;,0;0;,0;0;,0;,0
2021;02VM;00;Christelijk Lyceum SGM;0345;VEENENDAAL;VEENENDAAL;Utrecht;VWO;0400;beco;bedrijfseconomie; ;0;0;21;6,8;21;6,8;21;6,1;21;6,1;6,4
2021;02VM;00;Christelijk Lyceum SGM;0345;VEENENDAAL;VEENENDAAL;Utrecht;VWO;1001;netl;Nederlandse taal en literatuur; ;0;0;110;6,7;110;6,7;110;6,1;110;6,1;6,4
2021;02VM;00;Christelijk Lyceum SGM;0345;VEENENDAAL;VEENENDAAL;Utrecht;VWO;1002;entl;Engelse taal en literatuur; ;0;0;110;7,0;110;7,0;110;7,3;110;7,3;7,2
2021;02VM;00;Christelijk Lyceum SGM;0345;VEENENDAAL;VEENENDAAL;Utrecht;VWO;1003;fatl;Franse taal en literatuur; ;0;0;45;6,4;45;6,4;45;6,7;45;6,7;6,6
2021;02VM;00;Christelijk Lyceum SGM;0345;VEENENDAAL;VEENENDAAL;Utrecht;VWO;1004;dutl;Duitse taal en literatuur; ;0;0;47;6,2;47;6,2;47;6,6;47;6,6;6,4
2021;02VM;00;Christelijk Lyceum SGM;0345;VEENENDAAL;VEENENDAAL;Utrecht;VWO;1018;biol;biologie; ;0;0;61;6,5;61;6,5;61;6,4;61;6,4;6,5
2021;02VM;00;Christelijk Lyceum SGM;0345;VEENENDAAL;VEENENDAAL;Utrecht;VWO;1019;maat;maatschappijleer; ;0;0;108;6,8;0;,0;0;,0;0;,0;6,8
2021;02VM;00;Christelijk Lyceum SGM;0345;VEENENDAAL;VEENENDAAL;Utrecht;VWO;1020;ckv;culturele en kunstzinnige vorming; ;0;0;78;7,5;0;,0;0;,0;0;,0;7,5
2021;02VM;00;Christelijk Lyceum SGM;0345;VEENENDAAL;VEENENDAAL;Utrecht;VWO;1021;ges;geschiedenis; ;0;0;42;6,6;42;6,6;42;5,5;42;5,5;6,1
2021;02VM;00;Christelijk Lyceum SGM;0345;VEENENDAAL;VEENENDAAL;Utrecht;VWO;1022;econ;economie; ;0;0;61;6,5;61;6,5;61;5,5;61;5,5;6,0
2021;02VM;00;Christelijk Lyceum SGM;0345;VEENENDAAL;VEENENDAAL;Utrecht;VWO;1023;nat;natuurkunde; ;0;0;58;6,6;58;6,6;58;7,0;58;7,0;6,9
2021;02VM;00;Christelijk Lyceum SGM;0345;VEENENDAAL;VEENENDAAL;Utrecht;VWO;1024;wisA;wiskunde A; ;0;0;61;6,7;61;6,7;61;6,9;61;6,9;6,8
2021;02VM;00;Christelijk Lyceum SGM;0345;VEENENDAAL;VEENENDAAL;Utrecht;VWO;1025;wisB;wiskunde B; ;0;0;46;6,6;46;6,6;46;6,7;46;6,7;6,7
2021;02VM;00;Christelijk Lyceum SGM;0345;VEENENDAAL;VEENENDAAL;Utrecht;VWO;1026;wisC;wiskunde C; ;0;0;3;6,1;3;6,1;3;6,0;3;6,0;6,0
2021;02VM;00;Christelijk Lyceum SGM;0345;VEENENDAAL;VEENENDAAL;Utrecht;VWO;1027;wisD;wiskunde D; ;0;0;5;9,0;0;,0;0;,0;0;,0;9,2
2021;02VM;00;Christelijk Lyceum SGM;0345;VEENENDAAL;VEENENDAAL;Utrecht;VWO;1028;schk;scheikunde; ;0;0;68;6,4;68;6,4;68;7,1;68;7,1;6,8
2021;02VM;00;Christelijk Lyceum SGM;0345;VEENENDAAL;VEENENDAAL;Utrecht;VWO;1030;kubv;kunst (beeldende vormgeving); ;0;0;12;7,3;12;7,3;12;6,8;12;6,8;7,0
2021;02VM;00;Christelijk Lyceum SGM;0345;VEENENDAAL;VEENENDAAL;Utrecht;VWO;1034;maw;maatschappijwetenschappen; ;0;0;34;6,5;34;6,5;34;6,2;34;6,2;6,5
2021;02VM;00;Christelijk Lyceum SGM;0345;VEENENDAAL;VEENENDAAL;Utrecht;VWO;1059;glf;geloof, leven en filosofie; ;0;0;20;7,2;0;,0;0;,0;0;,0;7,2
2021;02VM;00;Christelijk Lyceum SGM;0345;VEENENDAAL;VEENENDAAL;Utrecht;VWO;1110;ltc;Latijnse taal en cultuur; ;0;0;26;6,7;26;6,7;26;5,9;26;5,9;6,4
2021;02VM;00;Christelijk Lyceum SGM;0345;VEENENDAAL;VEENENDAAL;Utrecht;VWO;1111;gtc;Griekse taal en cultuur; ;0;0;6;6,7;6;6,7;6;7,6;6;7,6;7,2
2021;02VN;00;Reg SGM Het Rhedens;0277;ROZENDAAL;ROZENDAAL;Gelderland;VWO;0131;ak;aardrijkskunde; ;0;0;24;6,3;24;6,3;24;6,8;24;6,8;6,6
2021;02VN;00;Reg SGM Het Rhedens;0277;ROZENDAAL;ROZENDAAL;Gelderland;VWO;0260;mu;muziek; ;0;0;1;7,3;1;7,3;1;6,4;1;6,4;7,0
2021;02VN;00;Reg SGM Het Rhedens;0277;ROZENDAAL;ROZENDAAL;Gelderland;VWO;0301;anw;algemene natuurwetenschappen; ;0;0;53;6,8;0;,0;0;,0;0;,0;6,8
2021;02VN;00;Reg SGM Het Rhedens;0277;ROZENDAAL;ROZENDAAL;Gelderland;VWO;0353;lo;lichamelijke opvoeding;G;33;33;0;,0;0;,0;0;,0;0;,0;,0
2021;02VN;00;Reg SGM Het Rhedens;0277;ROZENDAAL;ROZENDAAL;Gelderland;VWO;0353;lo;lichamelijke opvoeding;V;20;20;0;,0;0;,0;0;,0;0;,0;,0
2021;02VN;00;Reg SGM Het Rhedens;0277;ROZENDAAL;ROZENDAAL;Gelderland;VWO;0400;beco;bedrijfseconomie; ;0;0;19;6,5;19;6,5;19;6,0;19;6,0;6,2
2021;02VN;00;Reg SGM Het Rhedens;0277;ROZENDAAL;ROZENDAAL;Gelderland;VWO;1001;netl;Nederlandse taal en literatuur; ;0;0;53;7,0;53;7,0;53;5,8;53;5,8;6,5
2021;02VN;00;Reg SGM Het Rhedens;0277;ROZENDAAL;ROZENDAAL;Gelderland;VWO;1002;entl;Engelse taal en literatuur; ;0;0;53;7,2;53;7,2;53;6,9;53;6,9;7,0
2021;02VN;00;Reg SGM Het Rhedens;0277;ROZENDAAL;ROZENDAAL;Gelderland;VWO;1003;fatl;Franse taal en literatuur; ;0;0;15;6,8;15;6,8;15;6,3;15;6,3;6,5
2021;02VN;00;Reg SGM Het Rhedens;0277;ROZENDAAL;ROZENDAAL;Gelderland;VWO;1004;dutl;Duitse taal en literatuur; ;0;0;37;7,2;37;7,2;37;6,1;37;6,1;6,7
2021;02VN;00;Reg SGM Het Rhedens;0277;ROZENDAAL;ROZENDAAL;Gelderland;VWO;1018;biol;biologie; ;0;0;33;6,4;33;6,4;33;6,4;33;6,4;6,4
2021;02VN;00;Reg SGM Het Rhedens;0277;ROZENDAAL;ROZENDAAL;Gelderland;VWO;1019;maat;maatschappijleer; ;0;0;49;7,4;0;,0;0;,0;0;,0;7,5
2021;02VN;00;Reg SGM Het Rhedens;0277;ROZENDAAL;ROZENDAAL;Gelderland;VWO;1020;ckv;culturele en kunstzinnige vorming; ;0;0;42;7,3;0;,0;0;,0;0;,0;7,4
2021;02VN;00;Reg SGM Het Rhedens;0277;ROZENDAAL;ROZENDAAL;Gelderland;VWO;1021;ges;geschiedenis; ;0;0;22;7,2;22;7,2;22;6,5;22;6,5;7,0
2021;02VN;00;Reg SGM Het Rhedens;0277;ROZENDAAL;ROZENDAAL;Gelderland;VWO;1022;econ;economie; ;0;0;32;6,9;32;6,9;32;5,9;32;5,9;6,5
2021;02VN;00;Reg SGM Het Rhedens;0277;ROZENDAAL;ROZENDAAL;Gelderland;VWO;1023;nat;natuurkunde; ;0;0;32;6,4;32;6,4;32;6,1;32;6,1;6,3
2021;02VN;00;Reg SGM Het Rhedens;0277;ROZENDAAL;ROZENDAAL;Gelderland;VWO;1024;wisA;wiskunde A; ;0;0;36;6,5;36;6,5;36;6,7;36;6,7;6,6
2021;02VN;00;Reg SGM Het Rhedens;0277;ROZENDAAL;ROZENDAAL;Gelderland;VWO;1025;wisB;wiskunde B; ;0;0;17;6,4;17;6,4;17;6,9;17;6,9;6,6
2021;02VN;00;Reg SGM Het Rhedens;0277;ROZENDAAL;ROZENDAAL;Gelderland;VWO;1027;wisD;wiskunde D; ;0;0;1;7,6;0;,0;0;,0;0;,0;8,0
2021;02VN;00;Reg SGM Het Rhedens;0277;ROZENDAAL;ROZENDAAL;Gelderland;VWO;1028;schk;scheikunde; ;0;0;33;6,4;33;6,4;33;6,5;33;6,5;6,5
2021;02VN;00;Reg SGM Het Rhedens;0277;ROZENDAAL;ROZENDAAL;Gelderland;VWO;1035;nlt;natuur, leven en technologie; ;0;0;24;6,6;0;,0;0;,0;0;,0;6,6
2021;02VN;00;Reg SGM Het Rhedens;0277;ROZENDAAL;ROZENDAAL;Gelderland;VWO;1110;ltc;Latijnse taal en cultuur; ;0;0;3;6,7;3;6,7;3;5,8;3;5,8;6,3
2021;02VN;00;Reg SGM Het Rhedens;0277;ROZENDAAL;ROZENDAAL;Gelderland;VWO;1111;gtc;Griekse taal en cultuur; ;0;0;4;7,4;4;7,4;4;6,6;4;6,6;7,0
2021;02VN;01;Reg SGM Het Rhedens;0275;RHEDEN;DIEREN;Gelderland;VWO;0131;ak;aardrijkskunde; ;0;0;19;6,7;19;6,7;19;6,3;19;6,3;6,5
2021;02VN;01;Reg SGM Het Rhedens;0275;RHEDEN;DIEREN;Gelderland;VWO;0353;lo;lichamelijke opvoeding;G;36;36;0;,0;0;,0;0;,0;0;,0;,0
2021;02VN;01;Reg SGM Het Rhedens;0275;RHEDEN;DIEREN;Gelderland;VWO;0353;lo;lichamelijke opvoeding;V;2;2;0;,0;0;,0;0;,0;0;,0;,0
2021;02VN;01;Reg SGM Het Rhedens;0275;RHEDEN;DIEREN;Gelderland;VWO;0400;beco;bedrijfseconomie; ;0;0;12;6,9;12;6,9;12;5,6;12;5,6;6,4
2021;02VN;01;Reg SGM Het Rhedens;0275;RHEDEN;DIEREN;Gelderland;VWO;1001;netl;Nederlandse taal en literatuur; ;0;0;39;7,2;39;7,2;39;5,9;39;5,9;6,7
2021;02VN;01;Reg SGM Het Rhedens;0275;RHEDEN;DIEREN;Gelderland;VWO;1002;entl;Engelse taal en literatuur; ;0;0;39;7,4;39;7,4;39;6,5;39;6,5;7,0
2021;02VN;01;Reg SGM Het Rhedens;0275;RHEDEN;DIEREN;Gelderland;VWO;1003;fatl;Franse taal en literatuur; ;0;0;14;6,9;14;6,9;14;6,0;14;6,0;6,3
2021;02VN;01;Reg SGM Het Rhedens;0275;RHEDEN;DIEREN;Gelderland;VWO;1004;dutl;Duitse taal en literatuur; ;0;0;26;7,3;26;7,3;26;5,3;26;5,3;6,2
2021;02VN;01;Reg SGM Het Rhedens;0275;RHEDEN;DIEREN;Gelderland;VWO;1018;biol;biologie; ;0;0;25;6,5;25;6,5;25;5,6;25;5,6;6,0
2021;02VN;01;Reg SGM Het Rhedens;0275;RHEDEN;DIEREN;Gelderland;VWO;1019;maat;maatschappijleer; ;0;0;36;7,3;0;,0;0;,0;0;,0;7,3
2021;02VN;01;Reg SGM Het Rhedens;0275;RHEDEN;DIEREN;Gelderland;VWO;1020;ckv;culturele en kunstzinnige vorming; ;0;0;35;7,5;0;,0;0;,0;0;,0;7,6
2021;02VN;01;Reg SGM Het Rhedens;0275;RHEDEN;DIEREN;Gelderland;VWO;1021;ges;geschiedenis; ;0;0;14;6,8;14;6,8;14;6,7;14;6,7;6,9
2021;02VN;01;Reg SGM Het Rhedens;0275;RHEDEN;DIEREN;Gelderland;VWO;1022;econ;economie; ;0;0;16;6,6;16;6,6;16;5,5;16;5,5;6,1
2021;02VN;01;Reg SGM Het Rhedens;0275;RHEDEN;DIEREN;Gelderland;VWO;1023;nat;natuurkunde; ;0;0;21;6,5;21;6,5;21;6,1;21;6,1;6,4
2021;02VN;01;Reg SGM Het Rhedens;0275;RHEDEN;DIEREN;Gelderland;VWO;1024;wisA;wiskunde A; ;0;0;17;6,7;17;6,7;17;6,7;17;6,7;6,6
2021;02VN;01;Reg SGM Het Rhedens;0275;RHEDEN;DIEREN;Gelderland;VWO;1025;wisB;wiskunde B; ;0;0;22;6,5;22;6,5;22;6,2;22;6,2;6,3
2021;02VN;01;Reg SGM Het Rhedens;0275;RHEDEN;DIEREN;Gelderland;VWO;1028;schk;scheikunde; ;0;0;28;7,0;28;7,0;28;6,1;28;6,1;6,6
2021;02VN;01;Reg SGM Het Rhedens;0275;RHEDEN;DIEREN;Gelderland;VWO;1032;kudr;kunst (drama); ;0;0;4;7,1;4;7,1;4;5,5;4;5,5;6,5
2021;02VN;01;Reg SGM Het Rhedens;0275;RHEDEN;DIEREN;Gelderland;VWO;1035;nlt;natuur, leven en technologie; ;0;0;18;7,0;0;,0;0;,0;0;,0;7,1
2021;02VO;00;Gymnasium Novum;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;0131;ak;aardrijkskunde; ;0;0;4;6,7;4;6,7;4;6,5;4;6,5;6,3
2021;02VO;00;Gymnasium Novum;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;0311;fi;filosofie; ;0;0;16;6,8;16;6,8;16;7,4;16;7,4;7,3
2021;02VO;00;Gymnasium Novum;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;0353;lo;lichamelijke opvoeding;G;81;81;0;,0;0;,0;0;,0;0;,0;,0
2021;02VO;00;Gymnasium Novum;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;0353;lo;lichamelijke opvoeding;V;15;15;0;,0;0;,0;0;,0;0;,0;,0
2021;02VO;00;Gymnasium Novum;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1001;netl;Nederlandse taal en literatuur; ;0;0;98;7,1;98;7,1;98;6,7;98;6,7;6,9
2021;02VO;00;Gymnasium Novum;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1002;entl;Engelse taal en literatuur; ;0;0;98;7,6;98;7,6;98;7,5;98;7,5;7,5
2021;02VO;00;Gymnasium Novum;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1003;fatl;Franse taal en literatuur; ;0;0;32;7,2;32;7,2;32;6,8;32;6,8;7,1
2021;02VO;00;Gymnasium Novum;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1004;dutl;Duitse taal en literatuur; ;0;0;24;7,1;24;7,1;24;7,2;24;7,2;7,2
2021;02VO;00;Gymnasium Novum;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1018;biol;biologie; ;0;0;47;6,9;47;6,9;47;6,9;47;6,9;7,0
2021;02VO;00;Gymnasium Novum;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1019;maat;maatschappijleer; ;0;0;98;6,9;0;,0;0;,0;0;,0;6,9
2021;02VO;00;Gymnasium Novum;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1021;ges;geschiedenis; ;0;0;56;6,7;56;6,7;56;6,7;56;6,7;6,7
2021;02VO;00;Gymnasium Novum;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1022;econ;economie; ;0;0;55;6,8;55;6,8;55;6,3;55;6,3;6,6
2021;02VO;00;Gymnasium Novum;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1023;nat;natuurkunde; ;0;0;65;7,1;65;7,1;65;7,6;65;7,6;7,4
2021;02VO;00;Gymnasium Novum;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1024;wisA;wiskunde A; ;0;0;36;6,3;36;6,3;36;6,8;36;6,8;6,6
2021;02VO;00;Gymnasium Novum;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1025;wisB;wiskunde B; ;0;0;62;6,8;62;6,8;62;7,2;62;7,2;7,0
2021;02VO;00;Gymnasium Novum;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1027;wisD;wiskunde D; ;0;0;19;7,6;0;,0;0;,0;0;,0;7,7
2021;02VO;00;Gymnasium Novum;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1028;schk;scheikunde; ;0;0;56;6,7;56;6,7;56;7,3;56;7,3;7,0
2021;02VO;00;Gymnasium Novum;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1030;kubv;kunst (beeldende vormgeving); ;0;0;13;7,7;13;7,7;13;6,2;13;6,2;6,9
2021;02VO;00;Gymnasium Novum;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1034;maw;maatschappijwetenschappen; ;0;0;31;6,7;31;6,7;31;6,1;31;6,1;6,5
2021;02VO;00;Gymnasium Novum;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1035;nlt;natuur, leven en technologie; ;0;0;26;7,4;0;,0;0;,0;0;,0;7,5
2021;02VO;00;Gymnasium Novum;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1061;lv;levensbeschouwelijk vormingsonderwijs; ;0;0;98;7,3;0;,0;0;,0;0;,0;7,4
2021;02VO;00;Gymnasium Novum;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1110;ltc;Latijnse taal en cultuur; ;0;0;83;5,9;83;5,9;83;5,3;83;5,3;5,6
2021;02VO;00;Gymnasium Novum;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1111;gtc;Griekse taal en cultuur; ;0;0;23;6,5;23;6,5;23;5,7;23;5,7;6,1
2021;02VQ;00;ZAAM Zaanstad;0479;ZAANSTAD;ZAANDAM;Noord-Holland;VWO;0131;ak;aardrijkskunde; ;0;0;26;6,8;26;6,8;26;6,4;26;6,4;6,5
2021;02VQ;00;ZAAM Zaanstad;0479;ZAANSTAD;ZAANDAM;Noord-Holland;VWO;0353;lo;lichamelijke opvoeding;G;12;12;0;,0;0;,0;0;,0;0;,0;,0
2021;02VQ;00;ZAAM Zaanstad;0479;ZAANSTAD;ZAANDAM;Noord-Holland;VWO;0353;lo;lichamelijke opvoeding;V;33;33;0;,0;0;,0;0;,0;0;,0;,0
2021;02VQ;00;ZAAM Zaanstad;0479;ZAANSTAD;ZAANDAM;Noord-Holland;VWO;0400;beco;bedrijfseconomie; ;0;0;23;6,6;23;6,6;23;5,7;23;5,7;6,1
2021;02VQ;00;ZAAM Zaanstad;0479;ZAANSTAD;ZAANDAM;Noord-Holland;VWO;1001;netl;Nederlandse taal en literatuur; ;0;0;48;6,5;48;6,5;48;6,1;48;6,1;6,2
2021;02VQ;00;ZAAM Zaanstad;0479;ZAANSTAD;ZAANDAM;Noord-Holland;VWO;1002;entl;Engelse taal en literatuur; ;0;0;48;7,0;48;7,0;48;6,8;48;6,8;7,0
2021;02VQ;00;ZAAM Zaanstad;0479;ZAANSTAD;ZAANDAM;Noord-Holland;VWO;1003;fatl;Franse taal en literatuur; ;0;0;22;6,7;22;6,7;22;5,9;22;5,9;6,4
2021;02VQ;00;ZAAM Zaanstad;0479;ZAANSTAD;ZAANDAM;Noord-Holland;VWO;1004;dutl;Duitse taal en literatuur; ;0;0;19;6,1;19;6,1;19;5,8;19;5,8;5,9
2021;02VQ;00;ZAAM Zaanstad;0479;ZAANSTAD;ZAANDAM;Noord-Holland;VWO;1018;biol;biologie; ;0;0;18;6,2;18;6,2;18;6,1;18;6,1;6,2
2021;02VQ;00;ZAAM Zaanstad;0479;ZAANSTAD;ZAANDAM;Noord-Holland;VWO;1019;maat;maatschappijleer; ;0;0;43;7,1;0;,0;0;,0;0;,0;7,1
2021;02VQ;00;ZAAM Zaanstad;0479;ZAANSTAD;ZAANDAM;Noord-Holland;VWO;1020;ckv;culturele en kunstzinnige vorming; ;0;0;35;7,3;0;,0;0;,0;0;,0;7,3
2021;02VQ;00;ZAAM Zaanstad;0479;ZAANSTAD;ZAANDAM;Noord-Holland;VWO;1021;ges;geschiedenis; ;0;0;25;6,6;25;6,6;25;6,5;25;6,5;6,6
2021;02VQ;00;ZAAM Zaanstad;0479;ZAANSTAD;ZAANDAM;Noord-Holland;VWO;1022;econ;economie; ;0;0;38;6,6;38;6,6;38;5,4;38;5,4;6,1
2021;02VQ;00;ZAAM Zaanstad;0479;ZAANSTAD;ZAANDAM;Noord-Holland;VWO;1023;nat;natuurkunde; ;0;0;22;6,7;22;6,7;22;6,8;22;6,8;6,9
2021;02VQ;00;ZAAM Zaanstad;0479;ZAANSTAD;ZAANDAM;Noord-Holland;VWO;1024;wisA;wiskunde A; ;0;0;29;6,3;29;6,3;29;6,0;29;6,0;6,2
2021;02VQ;00;ZAAM Zaanstad;0479;ZAANSTAD;ZAANDAM;Noord-Holland;VWO;1025;wisB;wiskunde B; ;0;0;19;6,5;19;6,5;19;7,1;19;7,1;6,8
2021;02VQ;00;ZAAM Zaanstad;0479;ZAANSTAD;ZAANDAM;Noord-Holland;VWO;1027;wisD;wiskunde D; ;0;0;14;6,9;0;,0;0;,0;0;,0;6,9
2021;02VQ;00;ZAAM Zaanstad;0479;ZAANSTAD;ZAANDAM;Noord-Holland;VWO;1028;schk;scheikunde; ;0;0;24;6,4;24;6,4;24;6,8;24;6,8;6,7
2021;02VQ;00;ZAAM Zaanstad;0479;ZAANSTAD;ZAANDAM;Noord-Holland;VWO;1061;lv;levensbeschouwelijk vormingsonderwijs; ;0;0;43;7,3;0;,0;0;,0;0;,0;7,3
2021;02VQ;00;ZAAM Zaanstad;0479;ZAANSTAD;ZAANDAM;Noord-Holland;VWO;1110;ltc;Latijnse taal en cultuur; ;0;0;5;5,9;5;5,9;5;4,7;5;4,7;5,4
2021;02VQ;00;ZAAM Zaanstad;0479;ZAANSTAD;ZAANDAM;Noord-Holland;VWO;1111;gtc;Griekse taal en cultuur; ;0;0;4;6,4;4;6,4;4;5,4;4;5,4;6,0
2021;02VR;00;Christelijk Lyceum Zeist;0355;ZEIST;ZEIST;Utrecht;VWO;0131;ak;aardrijkskunde; ;0;0;39;6,7;39;6,7;39;7,0;39;7,0;6,8
2021;02VR;00;Christelijk Lyceum Zeist;0355;ZEIST;ZEIST;Utrecht;VWO;0353;lo;lichamelijke opvoeding;G;82;82;0;,0;0;,0;0;,0;0;,0;,0
2021;02VR;00;Christelijk Lyceum Zeist;0355;ZEIST;ZEIST;Utrecht;VWO;0353;lo;lichamelijke opvoeding;V;35;35;0;,0;0;,0;0;,0;0;,0;,0
2021;02VR;00;Christelijk Lyceum Zeist;0355;ZEIST;ZEIST;Utrecht;VWO;0400;beco;bedrijfseconomie; ;0;0;52;6,9;52;6,9;52;6,6;52;6,6;6,8
2021;02VR;00;Christelijk Lyceum Zeist;0355;ZEIST;ZEIST;Utrecht;VWO;1001;netl;Nederlandse taal en literatuur; ;0;0;117;6,5;117;6,5;117;6,2;117;6,2;6,4
2021;02VR;00;Christelijk Lyceum Zeist;0355;ZEIST;ZEIST;Utrecht;VWO;1002;entl;Engelse taal en literatuur; ;0;0;117;7,2;117;7,2;117;7,3;117;7,3;7,3
2021;02VR;00;Christelijk Lyceum Zeist;0355;ZEIST;ZEIST;Utrecht;VWO;1003;fatl;Franse taal en literatuur; ;0;0;57;5,9;57;5,9;57;6,2;57;6,2;6,1
2021;02VR;00;Christelijk Lyceum Zeist;0355;ZEIST;ZEIST;Utrecht;VWO;1004;dutl;Duitse taal en literatuur; ;0;0;52;6,3;52;6,3;52;6,3;52;6,3;6,3
2021;02VR;00;Christelijk Lyceum Zeist;0355;ZEIST;ZEIST;Utrecht;VWO;1018;biol;biologie; ;0;0;50;6,4;50;6,4;50;6,3;50;6,3;6,4
2021;02VR;00;Christelijk Lyceum Zeist;0355;ZEIST;ZEIST;Utrecht;VWO;1019;maat;maatschappijleer; ;0;0;108;7,2;0;,0;0;,0;0;,0;7,2
2021;02VR;00;Christelijk Lyceum Zeist;0355;ZEIST;ZEIST;Utrecht;VWO;1020;ckv;culturele en kunstzinnige vorming; ;0;0;108;7,4;0;,0;0;,0;0;,0;7,4
2021;02VR;00;Christelijk Lyceum Zeist;0355;ZEIST;ZEIST;Utrecht;VWO;1021;ges;geschiedenis; ;0;0;76;6,7;76;6,7;76;6,2;76;6,2;6,4
2021;02VR;00;Christelijk Lyceum Zeist;0355;ZEIST;ZEIST;Utrecht;VWO;1022;econ;economie; ;0;0;67;6,5;67;6,5;67;5,7;67;5,7;6,2
2021;02VR;00;Christelijk Lyceum Zeist;0355;ZEIST;ZEIST;Utrecht;VWO;1023;nat;natuurkunde; ;0;0;67;6,5;67;6,5;67;6,5;67;6,5;6,5
2021;02VR;00;Christelijk Lyceum Zeist;0355;ZEIST;ZEIST;Utrecht;VWO;1024;wisA;wiskunde A; ;0;0;50;6,4;50;6,4;50;7,3;50;7,3;6,9
2021;02VR;00;Christelijk Lyceum Zeist;0355;ZEIST;ZEIST;Utrecht;VWO;1025;wisB;wiskunde B; ;0;0;67;6,7;67;6,7;67;6,9;67;6,9;6,9
2021;02VR;00;Christelijk Lyceum Zeist;0355;ZEIST;ZEIST;Utrecht;VWO;1027;wisD;wiskunde D; ;0;0;11;8,6;0;,0;0;,0;0;,0;8,6
2021;02VR;00;Christelijk Lyceum Zeist;0355;ZEIST;ZEIST;Utrecht;VWO;1028;schk;scheikunde; ;0;0;61;6,6;61;6,6;61;6,9;61;6,9;6,7
